Order,PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
2770,907125080,20,4,95,13015,1,3,3,0,0,0,5,2,2,0,2,5,6,1996,1996,1,1,11,13,3,0,3,2,2,2,4,3,5,0,5,0,1100,1100,0,0,1,4,1100,0,0,1100,0,0,1,1,3,1,4,5,7,0,1,1996,1,2,462,4,4,2,0,0,0,0,0,0,0,6,2006,9,4,145000
2771,907130110,60,4,65,12438,1,0,3,0,4,0,5,4,2,0,5,6,5,1995,1995,1,1,11,13,1,68,2,4,2,2,4,3,5,0,5,0,781,781,0,0,1,4,795,704,0,1499,0,0,2,1,3,1,2,6,7,1,1,1995,1,2,473,4,4,2,413,91,0,0,0,0,0,8,2006,9,4,187000
2772,907131070,20,4,69.22459016,8685,1,0,3,0,1,0,5,2,2,0,2,7,5,1998,1998,1,1,11,13,3,0,3,4,2,2,4,2,2,846,5,0,579,1425,0,0,1,4,1425,0,0,1425,1,0,2,0,3,1,4,5,7,0,1,1998,1,2,591,4,4,2,0,130,0,0,0,0,0,5,2006,9,4,193000
2773,907135230,20,4,43,13568,1,1,3,0,1,0,5,2,2,0,2,5,5,1995,1995,1,1,11,13,3,0,3,4,2,2,4,3,0,716,5,0,274,990,0,0,1,4,990,0,0,990,0,1,1,0,3,1,4,5,7,0,1,1996,2,2,576,4,4,2,224,0,0,0,0,0,0,7,2006,9,4,156000
2774,907175030,20,4,70,9100,1,3,3,0,4,0,5,2,2,0,2,7,5,2000,2000,1,1,11,13,1,244,2,4,2,2,4,0,2,1400,5,0,125,1525,0,0,1,4,1525,0,0,1525,1,0,2,0,3,1,2,6,7,0,1,2000,1,2,541,4,4,2,219,36,0,0,0,0,0,9,2006,9,4,235000
2775,907175060,20,4,79,9236,1,0,3,0,4,0,5,2,2,0,2,6,5,1997,1997,1,1,11,13,3,0,3,2,2,2,4,1,2,1200,5,0,279,1479,0,0,1,4,1494,0,0,1494,1,0,2,0,3,1,2,6,7,0,1,1997,1,2,576,4,4,2,168,27,0,0,0,0,0,7,2006,9,4,217000
2776,907180120,20,4,78,10264,1,0,3,0,4,0,5,2,2,0,2,7,5,1999,1999,1,1,11,13,1,183,2,4,2,2,4,0,0,1162,5,0,426,1588,0,0,1,4,1588,0,0,1588,0,0,2,0,3,1,2,6,7,0,1,1999,1,2,472,4,4,2,158,29,0,0,0,0,0,8,2006,9,4,214000
2777,907181090,60,4,68,9272,1,0,3,0,4,0,5,2,2,0,5,7,5,1999,1999,1,1,11,13,3,0,2,4,2,2,4,3,2,500,5,0,342,842,0,0,1,4,856,893,0,1749,0,0,2,1,3,1,2,7,7,0,1,1999,1,2,515,4,4,2,140,85,0,0,0,0,0,6,2006,9,4,196000
2778,907187010,60,4,72,13426,1,0,3,0,0,0,5,2,2,0,5,7,5,1999,2000,1,1,11,13,3,0,2,4,2,2,4,2,2,894,5,0,57,951,0,0,1,4,951,828,0,1779,1,0,2,1,3,1,2,7,7,1,1,1999,0,2,586,4,4,2,208,107,0,0,0,0,0,9,2006,9,4,217000
2779,907192010,60,4,95,13450,1,0,3,0,0,0,5,2,2,0,5,7,5,2002,2002,1,1,11,13,3,0,2,4,2,2,4,3,2,700,5,0,216,916,0,0,1,4,920,941,0,1861,1,0,2,1,3,1,2,8,7,0,3,2002,1,2,492,4,4,2,146,91,0,0,0,0,0,6,2006,9,4,200000
2781,907196020,20,4,118,13704,1,0,3,0,0,0,5,2,2,0,2,7,5,2001,2002,1,1,11,13,1,150,2,4,2,2,4,3,5,0,5,0,1541,1541,0,0,1,4,1541,0,0,1541,0,0,2,0,3,1,2,6,7,1,1,2001,1,3,843,4,4,2,468,81,0,0,0,0,0,1,2006,9,4,205000
2782,907200170,80,4,55,10780,1,0,3,0,4,0,5,2,2,0,7,5,5,1976,1976,1,1,7,8,3,0,3,4,1,4,4,0,0,483,5,0,428,911,0,2,1,4,954,0,0,954,0,0,1,0,3,1,4,6,7,0,5,1976,2,2,576,4,4,2,0,0,0,0,0,0,0,7,2006,9,4,132500
2783,907201160,60,4,50,8340,1,0,3,0,4,0,5,2,2,0,5,6,6,1977,1977,1,1,5,10,1,62,3,4,1,2,4,0,2,509,5,0,166,675,0,4,1,4,686,702,0,1388,0,0,1,1,3,1,4,6,7,0,1,1977,2,1,317,4,4,2,406,36,0,0,0,0,0,12,2006,9,4,157500
2784,907201230,80,4,42,10385,1,0,3,0,1,0,5,2,2,0,7,6,6,1978,1978,1,1,5,6,1,123,3,4,1,4,2,0,0,595,3,400,0,995,0,4,1,4,1282,0,0,1282,0,1,2,0,3,1,4,6,7,0,5,1989,2,3,672,1,4,2,386,0,0,0,0,0,0,4,2006,9,4,174000
2785,907202140,20,4,69,9920,1,0,3,0,4,0,5,2,2,0,2,5,6,1969,1969,1,1,5,10,3,0,3,4,1,2,4,1,0,523,5,0,448,971,0,4,1,4,971,0,0,971,0,0,1,1,3,1,4,5,7,1,1,1969,2,1,300,4,4,2,0,0,0,0,0,0,0,5,2006,9,4,128500
2786,907203010,20,4,120,9560,1,0,3,0,0,0,5,2,2,0,2,5,7,1972,1972,3,1,7,8,3,0,3,2,1,4,4,2,4,360,5,0,504,864,0,0,1,4,864,0,0,864,0,0,1,0,3,1,4,5,7,0,1,1972,1,1,288,4,4,2,0,0,0,0,0,0,0,6,2006,9,4,128500
2787,907203040,20,4,70,9800,1,3,3,0,0,0,5,2,2,0,2,5,7,1972,1972,1,1,11,13,3,0,3,4,2,4,4,3,0,894,5,0,0,894,0,4,1,4,894,0,0,894,1,0,1,0,3,1,4,5,7,0,1,1975,2,2,552,4,4,2,256,0,0,0,0,0,0,7,2006,9,0,149900
2788,907227090,20,4,60,7200,1,3,2,0,4,0,5,2,2,0,2,5,8,1972,1972,1,1,11,13,3,0,3,4,1,4,4,3,1,437,5,0,427,864,0,0,1,4,864,0,0,864,0,0,1,0,3,1,4,5,7,0,5,1977,2,1,297,4,4,2,0,0,0,0,0,0,0,3,2006,9,4,119900
2789,907230240,160,3,69.22459016,3612,1,0,3,0,4,0,12,2,2,3,5,6,5,1993,1994,1,1,11,13,3,0,3,4,2,2,4,3,2,338,5,0,292,630,0,0,1,4,630,690,0,1320,0,0,2,1,3,1,4,5,7,0,5,1993,2,2,484,4,4,2,0,48,0,0,0,0,0,6,2006,9,4,137000
2790,907251100,60,4,90,11367,1,3,3,0,0,0,5,2,2,0,5,8,5,2002,2002,1,1,11,13,1,210,2,4,2,2,4,2,2,932,5,0,133,1065,0,0,1,4,1091,898,0,1989,1,0,2,1,3,1,2,7,7,1,1,2002,0,2,586,4,4,2,199,60,0,0,0,0,0,11,2006,9,4,255000
2791,907252050,60,4,69.22459016,9930,1,0,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,11,13,1,199,2,4,2,2,4,3,2,456,5,0,370,826,0,0,1,4,878,884,0,1762,0,0,2,1,3,1,2,6,7,0,1,2002,0,2,591,4,4,2,320,54,0,0,0,0,0,7,2006,9,4,222000
2792,907254050,60,4,45,9468,1,1,3,0,1,0,5,2,2,0,5,6,5,1999,1999,1,1,11,13,1,148,3,4,2,2,4,2,2,639,5,0,201,840,0,0,1,4,840,915,0,1755,1,0,2,1,3,1,4,7,7,1,1,1999,1,2,530,4,4,2,176,73,0,0,0,0,0,8,2006,9,4,214000
2793,907255010,20,4,69.22459016,11088,1,3,3,0,0,0,5,2,2,0,2,8,5,2002,2002,3,1,10,12,3,0,2,4,2,2,4,3,2,872,5,0,476,1348,0,0,1,4,1358,0,0,1358,1,0,1,1,1,1,2,5,7,1,1,2002,2,2,418,4,4,2,68,166,0,0,0,0,0,6,2006,9,4,220000
2794,907255050,20,4,69.22459016,14781,1,1,3,0,1,0,5,2,2,0,2,8,5,2001,2002,3,1,11,13,1,178,2,4,2,2,4,1,5,0,5,0,1753,1753,0,0,1,4,1787,0,0,1787,0,0,2,0,3,1,2,7,7,1,1,2001,1,3,748,4,4,2,198,150,0,0,0,0,0,8,2006,9,4,275000
2795,907262080,60,4,70,8726,1,3,3,0,4,0,5,2,2,0,5,7,5,2002,2002,1,1,11,13,3,0,2,4,2,2,4,3,5,0,5,0,872,872,0,0,1,4,872,1037,0,1909,0,0,2,1,4,1,2,8,7,0,3,2002,1,2,529,4,4,2,0,108,0,0,0,0,0,9,2006,9,4,197000
2796,907265030,20,4,69.22459016,8125,1,3,3,0,4,0,5,2,2,0,2,7,5,2002,2002,1,1,11,13,4,295,2,4,2,2,4,3,2,986,5,0,668,1654,0,0,1,4,1654,0,0,1654,1,0,2,0,3,1,2,6,7,0,1,2002,2,3,900,4,4,2,0,136,0,0,0,0,0,2,2006,9,4,230000
2797,907270050,60,4,67,10566,1,0,3,0,4,0,5,2,2,0,5,8,5,1999,1999,1,1,11,13,1,261,2,4,2,2,4,0,2,920,5,0,170,1090,0,0,1,4,1090,1124,0,2214,1,0,2,1,3,1,2,8,7,1,1,1999,0,3,646,4,4,2,197,80,0,0,0,0,0,7,2006,9,4,268500
2798,907275030,60,4,69.22459016,21533,1,1,3,0,2,0,5,1,2,0,5,7,5,1996,1997,1,1,11,13,3,0,2,4,2,2,4,3,5,0,5,0,1065,1065,0,0,1,4,1065,984,0,2049,0,0,2,1,4,1,2,9,7,1,1,1997,2,2,467,4,4,2,120,48,0,0,0,0,0,8,2006,9,4,210900
2799,907285010,60,4,90,11250,1,0,3,0,0,0,5,2,2,0,5,7,5,1998,1998,1,1,11,13,1,227,3,4,2,2,4,2,0,796,5,0,258,1054,0,0,1,4,1070,869,0,1939,0,1,2,1,3,1,2,8,7,1,1,1998,1,3,555,4,4,2,128,84,0,0,0,0,0,5,2006,9,4,227000
2800,907285100,60,4,90,11250,1,3,3,0,0,0,5,2,2,0,5,7,5,1995,1996,1,1,11,13,3,0,2,2,2,2,2,0,2,685,5,0,245,930,0,0,1,4,950,1045,0,1995,1,0,2,1,4,1,2,8,7,1,1,1995,1,2,610,4,4,2,275,170,0,0,0,0,0,7,2006,9,4,237000
2801,907290020,60,4,75,9750,1,3,3,0,0,0,5,2,2,0,5,7,6,1998,1998,1,1,11,13,3,0,3,4,2,2,4,0,2,975,5,0,133,1108,0,0,1,4,1108,989,0,2097,1,0,2,1,3,1,2,8,7,1,5,1998,1,2,583,4,4,2,253,170,0,0,0,0,0,6,2006,9,4,274300
2802,907290080,20,4,70,9100,1,3,3,0,4,0,5,2,2,0,2,7,5,2004,2005,3,1,11,13,3,0,2,4,2,2,4,3,2,24,5,0,1836,1860,0,0,1,4,1836,0,0,1836,0,0,2,0,3,1,2,8,7,1,1,2004,0,2,484,4,4,2,120,33,0,0,0,0,0,10,2006,9,4,216837
2803,907290160,120,5,37,4435,1,3,3,0,4,0,5,2,2,4,2,6,5,2003,2003,1,1,11,13,1,170,2,4,2,2,4,0,2,717,5,0,131,848,0,0,1,4,848,0,0,848,1,0,1,0,1,1,2,4,7,0,1,2003,0,2,420,4,4,2,140,0,0,0,0,0,0,4,2006,9,4,133000
2804,907290230,120,5,37,4435,1,3,3,0,4,0,5,2,2,4,2,6,5,2004,2004,1,1,11,13,1,169,2,4,2,2,4,2,2,662,5,0,186,848,0,0,1,4,848,0,0,848,1,0,1,0,1,1,2,3,7,1,1,2004,1,2,420,4,4,2,140,0,0,0,0,0,0,5,2006,9,4,155900
2805,907290260,60,4,120,15611,1,3,3,0,4,0,5,2,2,0,5,8,5,2006,2006,1,1,11,13,3,0,2,4,2,2,4,0,5,0,5,0,1079,1079,0,0,1,4,1079,840,0,1919,0,0,2,1,3,1,2,8,7,1,1,2006,1,2,685,2,4,2,0,51,0,0,0,0,0,7,2006,6,5,233230
2806,907401050,20,4,70,8810,1,3,3,0,4,0,5,2,2,0,2,7,5,2003,2003,1,1,11,13,3,0,2,4,2,2,4,3,2,1000,5,0,390,1390,0,0,1,4,1390,0,0,1390,1,0,2,0,3,1,2,7,7,0,1,2003,1,2,545,4,4,2,0,68,0,0,0,0,0,3,2006,9,4,207000
2807,907401080,60,4,41,12393,1,1,3,0,2,0,5,2,2,0,5,7,5,2004,2005,1,1,11,13,3,0,2,4,2,2,4,3,5,0,5,0,847,847,0,0,1,4,847,1101,0,1948,0,0,2,1,4,1,2,8,7,1,3,2004,0,2,434,4,4,2,100,48,0,0,0,0,0,9,2006,9,4,195000
2808,907405030,20,4,70,9135,1,3,3,0,4,0,5,2,2,0,2,6,5,2003,2003,1,1,11,13,1,120,2,4,2,2,4,0,2,340,5,0,1342,1682,0,0,1,4,1700,0,0,1700,1,0,2,0,3,1,2,7,7,0,1,2003,1,2,544,4,4,2,192,23,0,0,0,0,0,5,2006,9,4,200000
2809,907410040,60,4,74,8581,1,0,3,0,4,0,5,2,2,0,5,7,5,2006,2006,1,1,11,13,3,0,2,4,2,2,2,2,5,0,5,0,851,851,0,0,1,4,851,886,0,1737,0,0,2,1,3,1,2,7,7,0,1,2006,1,2,578,4,4,2,0,105,0,0,0,0,0,8,2006,6,5,203160
2810,907410100,60,4,70,8400,1,3,3,0,4,0,5,2,2,0,5,7,5,2005,2005,1,1,11,13,3,0,2,4,2,2,4,0,5,0,5,0,784,784,0,0,1,4,784,827,0,1611,0,0,2,1,3,1,2,6,7,0,1,2005,1,2,572,4,4,2,144,36,0,0,0,0,0,3,2006,9,4,195800
2811,907410110,20,4,84,10084,1,3,3,0,4,0,5,2,2,0,2,7,5,2005,2006,1,1,11,13,1,196,2,4,2,2,4,0,2,24,5,0,1528,1552,0,0,1,4,1552,0,0,1552,0,0,2,0,3,1,2,7,7,0,1,2005,1,3,782,4,4,2,144,20,0,0,0,0,0,7,2006,6,5,212900
2812,907412010,60,4,89,11645,1,0,3,0,0,0,5,2,2,0,5,7,5,2004,2004,1,1,11,13,3,0,2,4,2,2,4,3,5,0,5,0,860,860,0,0,1,4,860,860,0,1720,0,0,2,1,3,1,2,7,7,0,1,2004,1,2,565,4,4,2,0,70,0,0,0,0,0,8,2006,9,4,196500
2813,907414040,20,4,65,8772,1,3,3,0,2,0,5,2,2,0,2,7,5,2005,2006,1,1,11,13,3,0,2,4,2,2,4,2,2,996,5,0,340,1336,0,0,1,4,1336,0,0,1336,1,0,2,0,3,1,2,6,7,0,1,2005,2,2,502,4,4,2,136,43,0,0,0,0,0,9,2006,6,5,198000
2814,907418020,60,4,68,8846,1,3,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,1,11,13,3,0,3,4,2,2,4,3,5,0,5,0,750,750,0,0,1,4,750,750,0,1500,0,0,2,1,3,1,2,6,7,0,1,2005,1,2,564,4,4,2,0,35,0,0,0,0,0,8,2006,6,5,173900
2815,907420070,60,4,65,8461,1,3,3,0,4,0,5,2,2,0,5,6,5,2005,2006,1,1,11,13,3,0,2,4,2,2,4,3,5,0,5,0,728,728,0,0,1,4,728,728,0,1456,0,0,2,1,3,1,2,8,7,1,1,2005,0,2,390,4,4,2,0,24,0,0,0,0,0,7,2006,6,5,163990
2816,907420090,20,4,65,8767,1,0,3,0,4,0,5,2,2,0,2,7,5,2005,2005,1,1,11,13,3,0,2,4,2,2,4,0,2,24,5,0,1286,1310,0,0,1,4,1310,0,0,1310,0,0,2,0,3,1,2,6,7,1,1,2005,0,2,400,4,4,2,0,0,0,0,0,0,0,7,2006,6,5,164990
2817,908102020,70,4,67,8777,1,3,0,0,4,0,7,1,2,0,5,4,6,1910,2000,1,1,8,10,3,0,3,2,1,2,4,3,4,173,1,337,166,676,0,2,1,4,760,676,0,1436,1,0,2,0,3,1,4,6,2,0,1,1950,2,2,528,4,4,2,147,0,0,0,0,0,420,10,2006,9,4,98000
2818,908102320,20,4,134,17755,1,3,3,0,4,0,7,2,2,0,2,5,4,1959,1959,1,1,5,10,1,132,3,4,1,4,4,3,1,176,5,0,1290,1466,0,4,1,4,1466,0,0,1466,0,0,1,1,3,1,1,6,7,2,1,1959,0,2,528,4,4,2,0,140,0,0,100,0,0,11,2006,9,4,149900
2819,908102330,20,4,67,8877,1,3,3,0,4,0,7,2,2,0,2,4,5,1951,1951,1,1,12,14,3,0,3,4,1,1,1,3,3,836,5,0,0,836,0,4,1,1,1220,0,0,1220,0,0,1,0,2,1,4,6,7,0,5,1951,2,2,396,4,4,2,0,0,0,0,0,0,0,4,2006,0,4,102000
2822,908127050,20,4,73,16133,1,3,1,0,4,0,7,2,2,0,2,5,4,1969,1969,1,1,5,10,3,0,3,4,1,2,4,2,0,847,5,0,329,1176,0,4,1,4,1176,0,0,1176,1,0,1,0,2,1,4,5,7,0,1,1969,2,1,360,4,4,2,0,92,0,0,112,0,0,12,2006,9,0,119900
2823,908128100,60,4,62,7162,1,3,3,0,4,0,7,2,2,0,5,7,5,2003,2004,3,1,5,12,1,190,2,4,2,2,4,3,5,0,5,0,796,796,0,0,1,4,806,918,0,1724,0,0,2,1,3,1,2,8,7,1,3,2003,0,2,616,4,4,2,168,57,0,0,0,0,0,5,2006,9,4,196500
2825,908178050,60,4,90,11060,1,0,3,0,0,0,7,2,2,0,5,7,5,2003,2005,1,1,11,13,3,0,2,4,2,0,4,3,5,0,5,0,1150,1150,0,0,1,4,1164,1150,0,2314,0,0,2,1,3,1,2,9,7,1,3,2003,0,2,502,4,4,2,0,274,0,0,0,0,0,2,2006,3,4,229000
2826,908186060,180,5,35,3675,1,3,3,0,4,0,7,2,2,4,7,5,5,2005,2005,1,1,11,13,1,80,3,4,2,2,4,1,2,547,5,0,0,547,0,2,1,4,1072,0,0,1072,1,0,1,0,2,1,4,5,7,0,2,2005,0,2,525,4,4,2,0,28,0,0,0,0,0,5,2006,9,4,145000
2827,908186070,180,5,35,3675,1,3,3,0,4,0,7,2,2,4,6,6,5,2005,2006,1,1,11,13,1,82,3,4,2,2,4,1,2,547,5,0,0,547,0,2,1,4,1072,0,0,1072,1,0,2,0,2,1,4,5,7,0,2,2005,0,2,525,4,4,2,0,44,0,0,0,0,0,6,2006,6,5,140000
2828,908186090,180,5,35,3675,1,3,3,0,4,0,7,2,2,4,6,6,5,2005,2006,1,1,11,13,1,82,3,4,2,2,4,1,2,547,5,0,0,547,0,2,1,4,1072,0,0,1072,1,0,1,0,2,1,4,5,7,0,2,2005,0,2,525,4,4,2,0,44,0,0,0,0,0,10,2006,6,5,142500
2829,908188110,160,5,24,2522,1,3,3,0,4,0,7,2,2,3,5,7,5,2004,2004,1,1,11,13,4,50,2,4,2,2,4,3,5,0,5,0,970,970,0,0,1,4,970,739,0,1709,0,0,2,0,3,1,2,7,0,0,5,2004,2,2,380,4,4,2,0,40,0,0,0,0,0,5,2006,9,4,134000
2830,908188120,160,5,24,2522,1,3,3,0,4,0,7,2,2,3,5,7,5,2004,2004,1,1,11,13,4,50,2,4,2,2,4,3,5,0,5,0,970,970,0,0,1,4,970,739,0,1709,0,0,2,0,3,1,2,7,0,0,5,2004,2,2,380,4,4,2,0,40,0,0,0,0,0,5,2006,9,4,130000
2831,908188130,160,5,24,2522,1,3,3,0,4,0,7,2,2,3,5,6,5,2004,2006,1,1,11,13,4,50,2,4,2,2,4,3,5,0,5,0,970,970,0,0,1,4,970,739,0,1709,0,0,2,0,3,1,2,7,0,0,5,2004,2,2,380,4,4,2,0,40,0,0,0,0,0,4,2006,9,4,130000
2832,908188140,160,5,24,2522,1,3,3,0,4,0,7,2,2,3,5,7,5,2004,2004,1,1,11,13,4,50,2,4,2,2,4,3,5,0,5,0,970,970,0,0,1,4,970,739,0,1709,0,0,2,0,3,1,2,7,0,0,5,2004,2,2,380,4,4,2,0,40,0,0,0,0,0,4,2006,9,4,137500
2833,908188150,160,5,32,3363,1,3,3,0,4,0,7,2,2,4,5,7,5,2004,2004,1,1,11,13,4,117,2,4,2,2,4,3,5,0,5,0,976,976,0,0,1,4,976,732,0,1708,0,0,2,0,3,1,2,7,0,0,5,2004,2,2,380,4,4,2,0,40,0,0,0,0,0,4,2006,9,4,130000
2834,908225180,50,4,56,6956,1,3,3,0,4,0,7,2,2,0,0,4,7,1948,1950,1,1,11,13,3,0,3,2,1,1,4,2,5,0,5,0,624,624,0,0,1,4,624,312,0,936,0,0,1,0,3,1,4,5,7,0,1,1948,2,1,265,4,3,2,0,0,0,0,0,0,0,4,2006,9,4,97900
2835,908227010,50,4,72,7822,1,3,0,0,0,0,7,0,2,0,0,6,3,1915,1950,1,1,0,0,3,0,3,1,0,1,1,3,5,0,5,0,832,832,0,4,1,1,846,492,0,1338,0,0,2,0,3,1,4,7,7,0,5,1974,2,2,528,4,4,0,0,0,208,0,0,0,0,5,2006,9,1,92000
2836,908227030,50,4,62,8707,1,3,3,0,2,0,7,1,2,0,0,4,5,1924,1950,1,1,12,14,3,0,3,4,0,4,4,3,5,0,5,0,1093,1093,0,4,0,1,1093,576,0,1669,0,0,1,1,4,1,4,9,3,0,1,1924,2,1,288,1,4,2,0,0,56,0,0,0,0,5,2006,9,1,107000
2838,908228040,50,4,60,9738,1,3,3,0,4,0,7,2,2,0,0,5,7,1924,1950,1,1,0,0,3,0,3,2,0,4,4,3,1,392,5,0,392,784,0,2,1,4,949,272,0,1221,1,0,1,0,4,1,4,7,7,0,1,1965,2,1,392,4,4,2,0,0,236,0,0,0,0,3,2006,9,4,104900
2839,908275220,20,4,60,8172,1,3,3,0,4,0,7,2,2,0,2,5,7,1955,1990,3,1,13,10,3,0,3,4,1,4,4,3,4,167,5,0,697,864,0,4,1,4,864,0,0,864,1,0,1,0,2,1,4,5,7,0,5,1957,2,2,572,4,4,0,0,0,0,0,0,0,0,4,2006,9,4,115000
2840,908275290,20,4,60,16012,1,0,3,0,4,0,7,2,2,0,2,4,4,1954,1968,3,1,12,14,1,60,3,4,1,4,4,3,4,691,5,0,263,954,0,0,1,4,1482,0,0,1482,0,1,2,0,3,1,4,6,2,1,0,1956,2,2,609,4,4,2,0,30,0,0,0,0,0,10,2006,9,0,125000
2841,909101050,50,4,45,8248,1,3,3,0,4,0,7,2,2,0,0,5,7,1918,1950,1,1,10,12,3,0,3,4,0,4,4,3,5,0,5,0,686,686,1,2,1,4,686,564,0,1250,0,1,1,1,3,1,1,7,7,0,5,1955,2,1,280,4,4,1,207,0,96,0,0,0,0,7,2006,9,4,116000
2843,909101190,75,4,60,6204,1,3,0,0,4,0,21,2,2,0,3,4,5,1912,1950,1,1,12,14,3,0,2,4,2,4,1,3,5,0,5,0,795,795,0,4,0,4,954,795,481,2230,1,0,1,0,5,1,4,10,7,0,5,1997,2,1,440,4,2,2,0,188,0,0,0,0,0,3,2006,9,4,118500
2844,909101330,30,4,60,8088,1,3,3,0,4,0,7,1,2,0,2,2,3,1922,1955,1,1,7,8,3,0,3,4,0,4,4,3,5,0,5,0,498,498,0,4,0,1,498,0,0,498,0,0,1,0,1,1,4,3,7,0,5,1922,2,1,216,1,1,0,0,0,100,0,0,0,0,2,2006,3,4,35000
2845,909103020,50,4,76,11388,1,3,2,0,4,1,7,2,2,0,0,4,7,1910,1993,1,1,11,14,3,0,3,4,0,4,4,3,5,0,5,0,616,616,0,4,0,4,1055,218,0,1273,0,0,1,0,3,1,2,5,3,0,5,1910,2,1,275,4,1,0,212,0,0,0,0,0,0,9,2006,9,4,121000
2847,909175030,50,4,60,8400,1,3,0,0,4,0,21,2,2,0,0,6,5,1940,2000,1,1,12,8,3,0,3,4,1,4,4,3,3,388,5,0,552,940,0,0,1,4,1192,403,0,1595,0,0,1,0,2,1,4,6,7,2,1,1940,2,1,240,4,4,2,0,0,108,0,0,0,0,6,2006,9,4,140000
2848,909176180,50,4,60,10890,1,3,3,0,4,0,21,2,2,0,0,5,5,1938,1950,1,1,7,8,3,0,3,4,0,1,4,3,3,930,5,0,128,1058,0,4,1,4,1058,493,0,1551,1,0,2,0,3,1,1,6,7,0,5,1938,2,1,240,1,4,2,0,0,0,0,0,0,0,7,2006,9,4,137000
2849,909201180,190,3,58,6430,1,3,0,0,0,0,21,1,2,1,0,6,6,1945,1950,1,1,12,14,3,0,3,4,1,4,4,0,1,780,5,0,0,780,0,4,0,1,816,524,0,1340,1,0,1,0,3,1,4,6,7,0,1,1945,2,1,440,4,4,2,0,0,0,0,0,0,0,7,2006,9,0,128000
2850,909250070,70,4,43,7000,1,3,3,0,4,0,21,1,2,0,5,7,8,1926,1997,1,1,12,12,3,0,3,4,0,4,4,3,0,424,5,0,200,624,0,0,1,4,743,736,0,1479,1,0,1,0,3,1,2,6,7,2,5,1926,2,1,312,4,4,2,530,0,56,0,0,0,0,5,2006,9,4,160000
2851,909250120,70,4,96,13132,1,3,3,0,4,0,6,2,2,0,5,5,5,1914,1950,1,1,12,14,3,0,3,4,0,2,4,2,5,0,5,0,747,747,0,2,1,1,892,892,0,1784,0,0,1,1,4,1,4,9,7,0,5,1914,2,1,180,1,1,0,203,40,0,0,0,0,0,7,2006,9,4,138887
2852,909250200,70,4,69,4899,1,3,1,0,0,0,21,2,2,0,5,6,8,1920,1950,1,1,7,8,3,0,3,4,2,4,4,3,1,305,5,0,450,755,0,0,1,4,755,755,0,1510,0,0,1,0,3,1,4,6,7,0,5,1920,2,1,216,4,4,2,0,0,164,0,0,0,0,6,2006,9,4,149000
2854,909253080,70,4,54,9399,1,3,0,0,4,0,6,2,2,0,4,7,8,1919,1950,1,1,7,12,3,0,3,4,0,4,4,2,5,0,5,0,818,818,0,4,1,4,818,818,0,1636,0,0,1,1,4,1,2,7,7,1,5,1919,2,1,288,1,4,0,0,0,212,0,0,0,0,9,2006,9,0,167000
2855,909254070,70,4,54,7588,1,3,3,0,4,0,6,2,2,0,5,7,6,1920,1950,1,1,10,12,3,0,3,4,0,1,4,3,3,352,5,0,441,793,0,2,1,4,901,901,0,1802,0,0,1,1,4,1,4,9,7,1,5,1920,2,1,216,1,4,2,0,0,40,0,0,0,0,7,2006,9,4,200100
2856,909256010,50,4,84,10164,1,3,0,0,4,0,21,2,2,0,0,5,5,1939,1950,1,1,11,13,3,0,3,4,1,4,1,0,3,646,5,0,346,992,0,1,1,4,992,473,0,1465,0,0,2,0,3,1,4,6,7,2,5,1939,2,1,240,4,4,2,0,126,0,0,0,0,0,7,2006,9,4,131000
2857,909256020,50,4,51,6191,1,3,3,0,0,0,21,2,2,0,0,5,4,1941,1950,1,1,12,14,3,0,3,4,1,1,1,3,3,384,5,0,440,824,0,4,0,4,824,464,0,1288,0,0,1,0,4,1,4,6,7,0,5,1941,2,1,240,4,4,2,0,0,0,0,0,0,0,11,2006,9,4,112000
2858,909275230,70,4,60,9550,1,0,3,0,0,0,6,2,2,0,5,7,5,1915,1970,1,1,12,15,3,0,3,4,0,4,2,3,0,216,5,0,540,756,0,2,1,4,961,756,0,1717,1,0,1,0,3,1,2,7,7,1,5,1998,2,3,642,4,4,2,0,35,272,0,0,0,0,2,2006,9,0,140000
